103250,"13,0",NULL,NULL,NULL,NULL,NULL
103318,"18,0",NULL,NULL,NULL,NULL,NULL
103325,"11,0",NULL,NULL,NULL,NULL,NULL
103393,"21,0",NULL,NULL,NULL,NULL,NULL
103543,"14,0",NULL,NULL,NULL,NULL,NULL
103779,"9,0",NULL,NULL,NULL,NULL,NULL
103929,"630,0",NULL,NULL,NULL,NULL,NULL
111574,"18,0",NULL,NULL,NULL,NULL,NULL
111642,"110,0",NULL,NULL,NULL,NULL,NULL
111817,,NULL,NULL,NULL,NULL,NULL
111824,"14,0",NULL,NULL,NULL,NULL,NULL
111899,"125,0",NULL,NULL,NULL,NULL,NULL
112017,"22,0",NULL,NULL,NULL,NULL,NULL
112117,"50,0",NULL,NULL,NULL,NULL,NULL
112124,"45,0",NULL,NULL,NULL,NULL,NULL
112128,"22,0",NULL,NULL,NULL,NULL,NULL
112135,"10,0",NULL,NULL,NULL,NULL,NULL
112392,"64,0",NULL,NULL,NULL,NULL,NULL
112485,"315,0",NULL,NULL,NULL,NULL,NULL
122252,"82,0",NULL,NULL,NULL,NULL,NULL
122331,"627,4",NULL,NULL,NULL,NULL,NULL
122413,"185,0",NULL,NULL,NULL,NULL,NULL
122420,"340,0",NULL,NULL,NULL,NULL,NULL
122531,"47,0",NULL,NULL,NULL,NULL,NULL
122538,"155,0",NULL,NULL,NULL,NULL,NULL
122545,"125,0",NULL,NULL,NULL,NULL,NULL
122656,"53,0",NULL,NULL,NULL,NULL,NULL
122663,"64,0",NULL,NULL,NULL,NULL,NULL
